entry_ts,exit_ts,side,side_opt,qty,strike,spot_at_entry,spot_at_exit,entry_premium,exit_premium,vix_at_entry,pnl_dollars,pnl_dollars_gross,pnl_bps_gross,pnl_bps_net,reason,hold_min,p_up,p_dn
2026-04-02 19:48:00+00:00,2026-04-02 19:49:00+00:00,long,call,6,655,654.54,654.58,0.48470145706829726,0.47215640351140564,23.8700008392334,-10.397605715874079,-7.52703213413497,-258.82021549450275,-357.52611441703027,theta_protect,1,0.6822289533983089,0.2787771083886757
2026-04-02 19:49:00+00:00,2026-04-02 19:55:00+00:00,long,call,6,655,654.58,655.83,0.47215640351140564,0.9790986302202214,23.8700008392334,299.81157092409455,304.16533602528943,10736.743649746346,10583.059931497613,target,6,0.6763271014250868,0.28708374819808097
2026-04-06 14:04:00+00:00,2026-04-06 18:55:00+00:00,long,call,1,656,656.5,658.28,4.119263351649749,3.0309059618255105,24.170000076293945,-112.41082363916152,-108.83573898242389,-2642.116555593261,-2728.9059728152947,theta_protect,291,0.5928517885014578,0.33579645935342145
2026-04-06 19:52:00+00:00,2026-04-06 19:54:00+00:00,long,call,3,658,658.355,658.29,0.7689541307963168,0.6553575718374987,24.170000076293945,-36.21543524159617,-34.078967687645445,-1477.2865429720669,-1569.9001102572065,theta_protect,2,0.5731746653771087,0.3845379924514596
2026-04-07 13:35:00+00:00,2026-04-07 15:04:00+00:00,long,call,1,656,655.51,651.85,4.036205106357613,2.010084147290229,25.780000686645508,-205.63524053356235,-202.61209590673843,-5019.866200248218,-5094.766869246976,stop,89,0.5808007681621575,0.34052074809271926
2026-04-07 15:04:00+00:00,2026-04-07 18:55:00+00:00,long,call,1,652,651.85,653.445,3.648610216153372,2.5565063494010474,25.780000686645508,-112.3129449580097,-109.21038667523248,-2993.2050892070883,-3078.239063761053,theta_protect,231,0.5931338853131823,0.2998673181155224
2026-04-07 18:55:00+00:00,2026-04-07 18:56:00+00:00,long,call,1,653,653.445,653.79,1.9698530352083594,2.149681884085055,25.780000686645508,15.923117428022863,17.98288488766957,912.904900327625,808.3403758259869,theta_protect,1,0.6038755738339137,0.26747771633907413
2026-04-07 18:56:00+00:00,2026-04-07 18:57:00+00:00,long,call,1,654,653.79,653.945,1.6224050096113274,1.6848700360021098,25.780000686645508,4.5928651162715255,6.246502639078244,385.0149994651885,283.0899244678626,theta_protect,1,0.5950961812003315,0.25517520492803186
2026-04-07 18:57:00+00:00,2026-04-07 18:58:00+00:00,long,call,1,654,653.945,654.05,1.6848700360021098,1.7239478316093368,25.780000686645508,2.2033706269169784,3.9077795607227017,231.93358996371924,130.7739220139006,theta_protect,1,0.6154076763234766,0.2520404775315613
2026-04-07 18:58:00+00:00,2026-04-07 18:59:00+00:00,long,call,1,654,654.05,653.98,1.7239478316093368,1.674807639100834,25.780000686645508,-6.613396986205373,-4.914019250850288,-285.0445448957096,-383.61932217123103,theta_protect,1,0.6277954573651489,0.24728221309450482
2026-04-07 18:59:00+00:00,2026-04-07 19:00:00+00:00,long,call,1,654,653.98,653.82,1.674807639100834,1.5819202826216952,25.780000686645508,-10.917099608775146,-9.288735647913882,-554.6150752513162,-651.8419998750595,theta_protect,1,0.6453065987878773,0.23536508990677737
2026-04-07 19:00:00+00:00,2026-04-07 19:01:00+00:00,long,call,1,654,653.82,653.62,1.5819202826216952,1.472693438078295,25.780000686645508,-12.44999131469001,-10.922684454340015,-690.4699670604132,-787.0176172251112,theta_protect,1,0.6341090439985231,0.23877004156943052
