entry_ts,exit_ts,side,side_opt,qty,strike,spot_at_entry,spot_at_exit,entry_premium,exit_premium,vix_at_entry,pnl_dollars,pnl_dollars_gross,pnl_bps_gross,pnl_bps_net,reason,hold_min,p_up,p_dn
2026-04-10 19:40:00+00:00,2026-04-10 19:41:00+00:00,long,call,4,679,678.93,678.92,0.7115928679131684,0.6877853477308236,19.229999542236328,-12.32176450422594,-9.523008072937955,-334.56659356583066,-432.89376059800156,theta_protect,1,0.6404125025247608,0.22978906676077576
2026-04-10 19:41:00+00:00,2026-04-10 19:42:00+00:00,long,call,4,679,678.92,678.83,0.6877853477308236,0.6257132372814453,19.229999542236328,-27.455841349775824,-24.828844179751286,-902.4924804543988,-997.9800180521269,theta_protect,1,0.6394578263379851,0.24072017209234978
2026-04-10 19:42:00+00:00,2026-04-10 19:46:00+00:00,long,call,4,679,678.83,678.935,0.6257132372814453,0.5918290118393088,19.229999542236328,-15.988774675096124,-13.553690176854616,-541.529624486679,-638.8219763642456,theta_protect,4,0.6634037822409933,0.2185268068841888
2026-04-10 19:46:00+00:00,2026-04-10 19:47:00+00:00,long,call,5,679,678.935,678.85,0.5918290118393088,0.5288790799704657,19.229999542236328,-34.276736163946,-31.47496593442156,-1063.6506593890172,-1158.332406092072,theta_protect,1,0.723142443246704,0.2323258053996928
2026-04-10 19:47:00+00:00,2026-04-10 19:48:00+00:00,long,call,5,679,678.85,678.69,0.5288790799704657,0.43525017413469413,19.229999542236328,-49.22477605314867,-46.814452917885774,-1770.3272710465328,-1861.4756346913,theta_protect,1,0.7267777335737868,0.22893937349707438
2026-04-10 19:48:00+00:00,2026-04-10 19:49:00+00:00,long,call,6,679,678.69,678.815,0.43525017413469413,0.4649786956274511,19.229999542236328,15.136426286367737,17.837112895654172,683.0214726934735,579.606365330006,theta_protect,1,0.7448832092722351,0.211031645628646
2026-04-10 19:49:00+00:00,2026-04-10 19:52:00+00:00,long,call,6,679,678.815,678.945,0.4649786956274511,0.4441620155341752,19.229999542236328,-15.217430189450397,-12.490008055965518,-447.6910509885929,-545.4525957336499,theta_protect,3,0.7281242035447855,0.231646747990917
2026-04-10 19:52:00+00:00,2026-04-10 19:53:00+00:00,long,call,6,679,678.945,678.9,0.4441620155341752,0.3924043215639017,19.229999542236328,-33.564315393458344,-31.054616382164113,-1165.288614516635,-1259.4621714440518,theta_protect,1,0.7244561756215354,0.23755100889383438
2026-04-10 19:53:00+00:00,2026-04-10 19:54:00+00:00,long,call,7,679,678.9,678.85,0.3924043215639017,0.3371777925552806,19.229999542236328,-41.21210770545193,-38.65857030603479,-1407.3883995089407,-1500.3514575113957,theta_protect,1,0.7078437658672689,0.2532466910695366
2026-04-10 19:54:00+00:00,2026-04-10 19:55:00+00:00,long,call,8,679,678.85,678.965,0.3371777925552806,0.3550518786478847,19.229999542236328,11.53035018927062,14.299268874083282,530.1086396333066,427.45809643514,theta_protect,1,0.7138019036902223,0.2493283918989727
2026-04-13 13:35:00+00:00,2026-04-13 19:23:00+00:00,long,call,1,677,677.14,683.77,3.3634492555434576,6.7842636924763156,19.1200008392334,337.00758721927593,342.0814436932858,10170.5546212563,10019.70184815002,target,348,0.6431065138801177,0.2356825601565886
2026-04-13 19:52:00+00:00,2026-04-13 19:55:00+00:00,long,call,4,685,685.28,685.95,0.626168544065365,1.0268338013735274,19.1200008392334,156.96009823238717,160.26610292326495,6398.680692371819,6266.68728890996,eod_flat,3,0.5786505593224656,0.3782783776272681
2026-04-14 13:39:00+00:00,2026-04-14 19:55:00+00:00,long,call,1,689,689.03,693.88,3.217627493039231,4.8815773846768025,18.360000610351562,162.34538672489913,166.39498916375715,5171.356520409007,5045.499737806962,eod_flat,376,0.5752815436153107,0.3321067417505198
2026-04-15 13:35:00+00:00,2026-04-15 19:55:00+00:00,long,call,1,696,695.66,700.2,3.049173058432757,4.2015937122195055,18.170000076293945,111.61668199334872,115.24206537867485,3779.453090075119,3660.5558246247433,eod_flat,380,0.5776450680597374,0.2743983961195523
2026-04-16 13:53:00+00:00,2026-04-16 18:55:00+00:00,long,call,1,699,699.09,700.46,3.161873545736455,2.1614582654545984,17.940000534057617,-102.7031939337812,-100.04152802818567,-3163.9952256498054,-3248.1752495215565,theta_protect,302,0.5925935613462809,0.28470704589921136
2026-04-17 13:35:00+00:00,2026-04-17 18:55:00+00:00,long,call,1,707,707.25,709.71,3.276992974909433,3.076420136612114,17.479999542236328,-23.23399038549266,-20.057283829731887,-612.063681042411,-709.0033626371988,theta_protect,320,0.584007111466657,0.2918606553922167
2026-04-17 19:46:00+00:00,2026-04-17 19:47:00+00:00,long,call,4,710,710.03,709.86,0.6083839920759146,0.5040709007789133,17.479999542236328,-43.95014630451021,-41.72523651880056,-1714.5929652268878,-1806.0200004007534,theta_protect,1,0.5717103202971165,0.3662348667830511
2026-04-17 19:47:00+00:00,2026-04-17 19:48:00+00:00,long,call,5,710,709.86,709.855,0.5040709007789133,0.4793881151226742,17.479999542236328,-14.800040367873493,-12.341392828119524,-489.66892590106045,-587.2205812715551,theta_protect,1,0.5954372123845934,0.3453924238403415
2026-04-17 19:48:00+00:00,2026-04-17 19:49:00+00:00,long,call,6,710,709.855,709.86,0.4793881151226742,0.4583699525451266,17.479999542236328,-15.424171749531979,-12.610897546528577,-438.437289421936,-536.2451029748263,theta_protect,1,0.6155447771387055,0.32278272930998747
2026-04-17 19:49:00+00:00,2026-04-17 19:50:00+00:00,long,call,6,710,709.86,709.885,0.4583699525451266,0.4455054303496695,17.479999542236328,-10.430339465958639,-7.718713317274251,-280.65806067841174,-379.25477037501963,theta_protect,1,0.6278859912638303,0.31643370615269434
2026-04-17 19:50:00+00:00,2026-04-17 19:51:00+00:00,long,call,6,710,709.885,709.99,0.4455054303496695,0.4702707163920081,17.479999542236328,12.111843185178145,14.859171625403178,555.8919006419469,453.1124411387372,theta_protect,1,0.6296358766054063,0.3215481515995632
2026-04-17 19:51:00+00:00,2026-04-17 19:52:00+00:00,long,call,6,710,709.99,709.84,0.4702707163920081,0.3723622938715039,17.479999542236328,-61.27295254309308,-58.74505351230255,-2081.9587337198723,-2171.548940051273,theta_protect,1,0.6106015835470212,0.3396165762977347
2026-04-17 19:52:00+00:00,2026-04-17 19:55:00+00:00,long,call,8,710,709.84,710.1,0.3723622938715039,0.40631413212361167,17.479999542236328,24.04676489770577,27.161470601686233,911.7958185052972,807.2368394127708,theta_protect,3,0.6285229232524476,0.3180480486409834
2026-04-20 15:07:00+00:00,2026-04-20 18:55:00+00:00,long,call,1,706,706.16,708.475,3.0311911628440384,2.964135315657586,18.8700008392334,-9.703247957896053,-6.705584718645241,-221.2194598889525,-320.1133625895078,theta_protect,228,0.5873268227013294,0.2390752310667556
2026-04-20 19:43:00+00:00,2026-04-20 19:44:00+00:00,long,call,4,708,707.79,707.695,0.6033734495957788,0.54049073602107,18.8700008392334,-27.4408138011172,-25.153085429883504,-1042.1856251188399,-1136.9746969932457,theta_protect,1,0.5886043470610873,0.2858999274538609
2026-04-20 19:44:00+00:00,2026-04-20 19:45:00+00:00,long,call,5,708,707.695,707.69,0.54049073602107,0.5169662073438985,18.8700008392334,-14.405906696998159,-11.762264338585737,-435.2438831857132,-533.0676637697846,theta_protect,1,0.6191363757791963,0.2810519046061307
2026-04-20 19:45:00+00:00,2026-04-20 19:46:00+00:00,long,call,5,708,707.69,707.73,0.5169662073438985,0.5120738224811134,18.8700008392334,-5.018792505955076,-2.4461924313925465,-94.63645385878307,-194.16327158948914,theta_protect,1,0.6451275340519335,0.2925807211275468
2026-04-20 19:46:00+00:00,2026-04-20 19:47:00+00:00,long,call,5,708,707.73,707.84,0.5120738224811134,0.5381755270322515,18.8700008392334,10.425228901785601,13.050852275569014,509.7254224921979,407.17679537973686,theta_protect,1,0.6247903363890689,0.31412743169455526
2026-04-20 19:47:00+00:00,2026-04-20 19:48:00+00:00,long,call,5,708,707.84,707.83,0.5381755270322515,0.5095404566098409,18.8700008392334,-16.9368251703105,-14.317535211205268,-532.0767850652285,-629.4164011399024,theta_protect,1,0.5793406040569586,0.36333199734223065
2026-04-20 19:48:00+00:00,2026-04-20 19:49:00+00:00,long,call,5,708,707.83,707.91,0.5095404566098409,0.5216697206548133,18.8700008392334,3.486606579324558,6.064632022486194,238.04319927161072,136.85298327525265,theta_protect,1,0.5795353490548039,0.3626342953037626
2026-04-20 19:49:00+00:00,2026-04-20 19:50:00+00:00,long,call,5,708,707.91,707.825,0.5216697206548133,0.4560433341590624,18.8700008392334,-35.25747588491015,-32.81319324787546,-1258.0064339056325,-1351.7164017361044,theta_protect,1,0.5909940163764413,0.35671249038175884
2026-04-20 19:50:00+00:00,2026-04-20 19:51:00+00:00,long,call,6,708,707.825,707.87,0.4560433341590624,0.44896838516910975,18.8700008392334,-6.960004551956104,-4.244969393971587,-155.13764723693973,-254.36195900075506,theta_protect,1,0.6080647241975391,0.34140238270906614
2026-04-20 19:51:00+00:00,2026-04-20 19:52:00+00:00,long,call,6,708,707.87,707.805,0.44896838516910975,0.3907137476955995,18.8700008392334,-37.471828882700265,-34.95278248410614,-1297.5220393651518,-1391.0344291683261,theta_protect,1,0.6049527688812136,0.34669275977226316
2026-04-20 19:52:00+00:00,2026-04-20 19:55:00+00:00,long,call,7,708,707.805,708.08,0.3907137476955995,0.42238614043861844,18.8700008392334,19.32482531164348,22.170674920113242,810.6290840754983,706.5759386551208,theta_protect,3,0.6175620018863377,0.3320192232434976
2026-04-21 13:39:00+00:00,2026-04-21 18:55:00+00:00,short,put,1,709,709.05,706.05,3.3478244773230585,3.3365753971600043,19.5,-4.467107953546957,-1.124908016305426,-33.601164694419985,-133.4331588709479,theta_protect,316,0.28023210390133557,0.5504177756294205
2026-04-21 18:59:00+00:00,2026-04-21 19:00:00+00:00,short,put,2,706,706.32,706.45,1.205436590865986,1.1356501337645568,19.5,-16.2983781449164,-13.957291420285856,-578.9309668399452,-676.0363120057455,theta_protect,1,0.27283644641272903,0.6003063637799192
2026-04-21 19:00:00+00:00,2026-04-21 19:01:00+00:00,short,put,2,706,706.45,706.57,1.1356501337645568,1.072131195711279,19.5,-14.911568940131417,-12.703787610655581,-559.317840633889,-656.5212514307195,theta_protect,1,0.23827194653370296,0.6375038524354892
2026-04-21 19:01:00+00:00,2026-04-21 19:02:00+00:00,short,put,1,707,706.57,706.65,1.5625714840354021,1.5079132641013757,19.5,-7.001064367471031,-5.465821993402642,-349.7966044591408,-448.0476214368451,theta_protect,1,0.2354066619366164,0.6441430777976094
2026-04-21 19:02:00+00:00,2026-04-21 19:03:00+00:00,short,put,1,707,706.65,706.56,1.5079132641013757,1.5455605658855234,19.5,2.237993263421316,3.7647301784147658,249.66490235486555,148.41657784309123,theta_protect,1,0.24072446354250193,0.6174026136044712
2026-04-21 19:03:00+00:00,2026-04-21 19:04:00+00:00,short,put,1,707,706.56,706.66,1.5455605658855234,1.4797599730023308,19.5,-8.09271955776319,-6.580059288319262,-425.73933584733,-523.6106391680934,theta_protect,1,0.2502285977843293,0.5928818245607175
2026-04-21 19:04:00+00:00,2026-04-21 19:05:00+00:00,short,put,2,707,706.66,706.76,1.4797599730023308,1.4149850094686371,19.5,-15.84973768920969,-12.954992706738722,-437.73966532065117,-535.5509669940479,theta_protect,1,0.24564615674678159,0.6141073753027673
2026-04-21 19:05:00+00:00,2026-04-21 19:06:00+00:00,short,put,2,707,706.76,706.63,1.4149850094686371,1.472794412597807,19.5,8.67410120376752,11.561880625833965,408.55134677984137,306.5085900459421,theta_protect,1,0.22946573027996012,0.6442309727941983
2026-04-21 19:06:00+00:00,2026-04-21 19:07:00+00:00,short,put,2,707,706.63,706.63,1.472794412597807,1.461052864227895,19.5,-5.282156950808087,-2.348309673982385,-79.72292853285236,-179.32431389018814,theta_protect,1,0.2578149682930414,0.6135298701057167
2026-04-21 19:07:00+00:00,2026-04-21 19:08:00+00:00,short,put,2,707,706.63,706.73,1.461052864227895,1.3954802186046322,19.5,-15.97106220748509,-13.114529124652563,-448.80405924199874,-546.5600389457887,theta_protect,1,0.2583704593339633,0.6132152786550241
2026-04-21 19:08:00+00:00,2026-04-21 19:09:00+00:00,short,put,2,707,706.73,706.69,1.3954802186046322,1.4048237223960314,19.5,-0.9316031827208349,1.8687007582798287,66.95547286755448,-33.3793044967833,theta_protect,1,0.2556195485597664,0.610981500756757
2026-04-21 19:09:00+00:00,2026-04-21 19:10:00+00:00,short,put,2,707,706.69,706.8,1.4048237223960314,1.3344399527376822,19.5,-16.81601760680354,-14.076753931669828,-501.0149567968882,-598.5098820129039,theta_protect,1,0.2378317126075461,0.6014538850320755
2026-04-21 19:10:00+00:00,2026-04-21 19:11:00+00:00,short,put,2,707,706.8,706.9,1.3344399527376822,1.2705143217276031,19.5,-15.390080476481103,-12.785126202015817,-479.04464250288584,-576.6494192903714,theta_protect,1,0.2090675644510106,0.6266326218186618
2026-04-21 19:11:00+00:00,2026-04-21 19:12:00+00:00,short,put,2,707,706.9,707.09,1.2705143217276031,1.1635151151387504,19.5,-23.833870754636905,-21.39984131777055,-842.1723766431754,-937.9615147599596,theta_protect,1,0.21916410672365827,0.6203774150035082
2026-04-21 19:12:00+00:00,2026-04-21 19:13:00+00:00,short,put,2,707,707.09,707.19,1.1635151151387504,1.1030894063007963,19.5,-14.351746289030359,-12.085141767590812,-519.3375492225405,-616.7408614764278,theta_protect,1,0.22457823846666347,0.6189999091608952
2026-04-21 19:13:00+00:00,2026-04-21 19:20:00+00:00,short,put,2,707,707.19,706.87,1.1030894063007963,1.1689827654271312,19.5,10.906599653539047,13.178671825266974,597.3528414827938,494.36607727537984,theta_protect,7,0.21750176198875448,0.6144953903173682
2026-04-21 19:20:00+00:00,2026-04-21 19:21:00+00:00,short,put,2,707,706.87,707.1,1.1689827654271312,1.0403054299426344,19.5,-27.94475529226912,-25.735467096899356,-1100.763324234979,-1195.2595076138043,theta_protect,1,0.26063475968302463,0.5777680900176271
2026-04-21 19:21:00+00:00,2026-04-21 19:22:00+00:00,short,put,2,707,707.1,707.05,1.0403054299426344,1.0506551740933787,19.5,-0.02101177388715314,2.06994883014886,99.48755291333062,-1.0098848512360352,theta_protect,1,0.25828499896630397,0.5784261047592175
2026-04-21 19:22:00+00:00,2026-04-21 19:23:00+00:00,short,put,2,707,707.05,707.42,1.0506551740933787,0.8653662745910538,19.5,-38.973801349149426,-37.05777990046499,-1763.5557704478322,-1854.737991595593,theta_protect,1,0.26176100553361015,0.5820773370575678
2026-04-21 19:23:00+00:00,2026-04-21 19:24:00+00:00,short,put,3,707,707.42,707.58,0.8653662745910538,0.783584988454777,19.5,-27.00781273545178,-24.534385840883033,-945.0482245211621,-1040.3229833985563,theta_protect,1,0.2464845531748187,0.6081496017562602
2026-04-21 19:24:00+00:00,2026-04-21 19:25:00+00:00,short,put,2,708,707.58,707.75,1.2705444469430631,1.1628849437965982,19.5,-23.96533002003264,-21.531900629292977,-847.3493658997467,-943.112619070248,theta_protect,1,0.23759978774456786,0.6287268513222309
2026-04-21 19:25:00+00:00,2026-04-21 19:26:00+00:00,short,put,2,708,707.75,707.55,1.1628849437965982,1.2585283348469147,19.5,16.707264931419786,19.1286782100633,822.4665007533679,718.354168249601,theta_protect,1,0.24203380098834534,0.6194480133633478
2026-04-21 19:26:00+00:00,2026-04-21 19:27:00+00:00,short,put,2,708,707.55,707.495,1.2585283348469147,1.2752523834396925,19.5,0.8110290002689453,3.3448097185555525,132.88575338124625,32.22132461434003,theta_protect,1,0.24726361970507724,0.6212252999151984
2026-04-21 19:27:00+00:00,2026-04-21 19:28:00+00:00,short,put,3,707,707.495,707.655,0.7754531219911769,0.6954888991622852,19.5,-26.195679880397705,-23.989266848667512,-1031.193512040584,-1126.037544480381,theta_protect,1,0.2425321307913376,0.6183037824572292
2026-04-21 19:28:00+00:00,2026-04-21 19:29:00+00:00,short,put,2,708,707.655,707.73,1.1698667570050816,1.1134712765569361,19.5,-13.56243412319111,-11.279096089629093,-482.0675526546353,-579.6572148913622,theta_protect,1,0.2382032321092115,0.6182184776006492
2026-04-21 19:29:00+00:00,2026-04-21 19:30:00+00:00,short,put,2,708,707.73,707.78,1.1134712765569361,1.0709255620438398,19.5,-10.693539741220036,-8.50914290261926,-382.09979376078473,-480.1892947919808,theta_protect,1,0.23493817659937324,0.6310165998085903
2026-04-21 19:30:00+00:00,2026-04-21 19:31:00+00:00,short,put,2,708,707.78,707.83,1.0709255620438398,1.028463912725556,19.5,-10.591719338426174,-8.492329863656778,-396.4948715692871,-494.5123972114407,theta_protect,1,0.2503306164375695,0.6087424913632175
2026-04-21 19:31:00+00:00,2026-04-21 19:32:00+00:00,short,put,2,708,707.83,707.7,1.028463912725556,1.0821556242697739,19.5,8.627722771848255,10.738342308843585,522.0573214078876,419.4470348008482,theta_protect,1,0.24309367029140974,0.6200504892562445
2026-04-21 19:32:00+00:00,2026-04-21 19:41:00+00:00,short,put,2,708,707.7,705.08,1.0821556242697739,2.9673382526316345,19.5,372.9870317954707,377.03652567237214,17420.624040409715,17233.52092020767,target,9,0.238903431309866,0.6297330469228264
2026-04-21 19:42:00+00:00,2026-04-21 19:43:00+00:00,long,call,4,704,703.88,703.29,0.6854099469758239,0.4218444701290025,19.5,-107.64069957293822,-105.42619073872856,-3845.3698842529056,-3926.143034831641,theta_protect,1,0.5715471844856072,0.3456205977209702
2026-04-21 19:43:00+00:00,2026-04-21 19:44:00+00:00,long,call,3,703,703.29,703.2,0.8767867538293785,0.8052593634626533,19.5,-23.981286285955633,-21.458217110017586,-815.7900430672383,-911.7110928519022,theta_protect,1,0.602933942755299,0.32506644408508756
2026-04-21 19:44:00+00:00,2026-04-21 19:52:00+00:00,long,call,3,703,703.2,703.56,0.8052593634626533,0.8250600580867058,19.5,3.4947292548917233,5.940208387215762,245.89213764505163,144.66267695682637,theta_protect,8,0.6222702837032315,0.3123871935714557
2026-04-21 19:52:00+00:00,2026-04-21 19:53:00+00:00,long,call,9,704,703.56,703.69,0.3057588504232456,0.32444359569234393,19.5,13.980359734668369,16.81627074218852,611.0941757935728,508.038704914605,theta_protect,1,0.7355623789123903,0.2399560028830471
2026-04-21 19:53:00+00:00,2026-04-21 19:54:00+00:00,long,call,9,704,703.69,703.66,0.32444359569234393,0.2798653360980552,19.5,-42.83982382791666,-40.120433634859864,-1373.991047632218,-1467.1210923940566,theta_protect,1,0.7191466988005237,0.25399146704407155
2026-04-21 19:54:00+00:00,2026-04-21 19:55:00+00:00,long,call,10,704,703.66,704.12,0.2798653360980552,0.45448111211175046,19.5,170.94404377264624,174.61577601369527,6239.278448993623,6108.0820567486535,eod_flat,1,0.7295057719317747,0.24443640578355913
2026-04-22 13:35:00+00:00,2026-04-22 18:55:00+00:00,long,call,1,708,708.27,709.65,3.546168065169468,2.3698572125471173,18.920000076293945,-120.58909790109334,-117.63108526223505,-3317.132270678592,-3400.5466093251985,theta_protect,320,0.6474124527693321,0.26521176054426854
2026-04-22 19:03:00+00:00,2026-04-22 19:04:00+00:00,long,call,2,710,709.515,709.53,1.0703124977836183,1.0655794445520996,18.920000076293945,-3.082502588639443,-0.9466106463037249,-44.221227364155204,-144.00012122733443,theta_protect,1,0.5715340245736171,0.2209868543146903
2026-04-22 19:42:00+00:00,2026-04-22 19:43:00+00:00,long,call,3,710,710.38,710.425,0.9346462525133461,0.9411145375946148,18.920000076293945,-0.8731556607813218,1.9404855243806196,69.20570284078006,-31.14032567342383,theta_protect,1,0.5943435005724006,0.2762192596460628
2026-04-22 19:45:00+00:00,2026-04-22 19:46:00+00:00,long,call,3,710,710.41,710.47,0.8902703310669153,0.9049097351902446,18.920000076293945,1.6990511376130542,4.391821236998794,164.43774000404122,63.615551304021025,theta_protect,1,0.6195706228589422,0.3188678164920888
2026-04-22 19:46:00+00:00,2026-04-22 19:47:00+00:00,long,call,3,710,710.47,710.575,0.9049097351902446,0.9490122638445655,18.920000076293945,10.44987559774404,13.230758596296255,487.36936889123984,384.9325220467836,theta_protect,1,0.6307410452911983,0.30690009805892365
2026-04-22 19:47:00+00:00,2026-04-22 19:48:00+00:00,long,call,6,711,710.575,710.585,0.4293428944967559,0.4098256547928827,18.920000076293945,-14.227849470192837,-11.710343822323921,-454.58396899172794,-552.3110491467694,theta_protect,1,0.6274437268395441,0.3164487483912461
2026-04-22 19:48:00+00:00,2026-04-22 19:49:00+00:00,long,call,7,711,710.585,710.715,0.4098256547928827,0.4380013443710027,18.920000076293945,16.7555882076104,19.722982704684,687.5042899000407,584.0667684505405,theta_protect,1,0.6190903649506371,0.3209150547800011
2026-04-22 19:49:00+00:00,2026-04-22 19:51:00+00:00,long,call,6,711,710.715,710.91,0.4380013443710027,0.47116367597726594,18.920000076293945,17.169903902713145,19.89739896375795,757.1285347054455,653.3428920319183,theta_protect,2,0.6136193098793642,0.3291124339527667
2026-04-22 19:51:00+00:00,2026-04-22 19:52:00+00:00,long,call,6,711,710.91,710.77,0.47116367597726594,0.3788851190461173,18.920000076293945,-57.91728054375932,-55.36713415868917,-1958.5244286870945,-2048.7318065436593,theta_protect,1,0.6214480866476891,0.3295021281481577
2026-04-22 19:52:00+00:00,2026-04-22 19:55:00+00:00,long,call,7,711,710.77,711.015,0.3788851190461173,0.391158436758019,18.920000076293945,5.896169953016681,8.591322398331158,323.9324295132257,222.31276736565962,theta_protect,3,0.6325617829609376,0.3154236488294082
2026-04-23 13:35:00+00:00,2026-04-23 17:46:00+00:00,short,put,1,710,709.77,702.6,3.4751316216209602,7.517718232985544,19.309999465942383,398.76223620915516,404.2586611364584,11632.902150275784,11474.737639524406,target,251,0.25946577260057657,0.6261857425901501
2026-04-23 17:46:00+00:00,2026-04-23 17:55:00+00:00,long,call,1,703,702.6,706.57,1.8257108127411925,4.253628338663134,19.309999465942383,239.75208301649198,242.79175259219414,13298.478099478265,13131.985708980876,target,9,0.6898840156605511,0.23473089118452403
2026-04-23 19:09:00+00:00,2026-04-23 19:10:00+00:00,long,call,2,708,707.92,707.8,1.210886338335854,1.1403067170231225,19.309999465942383,-16.467117317905263,-14.115924262546287,-582.8756926081969,-679.9613141451559,theta_protect,1,0.5708481495118162,0.2903754693413148
2026-04-23 19:41:00+00:00,2026-04-23 19:42:00+00:00,long,call,4,708,707.93,707.81,0.7268165112280371,0.6495932298258822,19.309999465942383,-33.64213204296982,-30.88931256086198,-1062.4866140104282,-1157.174180940376,theta_protect,1,0.5744974464279216,0.3212569944293833
2026-04-23 19:42:00+00:00,2026-04-23 19:43:00+00:00,long,call,4,708,707.81,707.46,0.6495932298258822,0.48127907955324645,19.309999465942383,-69.58740472781255,-67.3256601090543,-2591.069958006657,-2678.114608216624,theta_protect,1,0.5745813047934921,0.3191550659210479
2026-04-23 19:44:00+00:00,2026-04-23 19:50:00+00:00,long,call,3,707,707.375,707.61,0.9016797452985088,0.9098087082431903,19.309999465942383,-0.27854379690811015,2.4386888834044385,90.15354938454671,-10.297218362376022,theta_protect,6,0.5870530008296033,0.3231085861278064
2026-04-23 19:50:00+00:00,2026-04-23 19:51:00+00:00,long,call,7,708,707.61,707.75,0.378134214811098,0.4075800446379958,19.309999465942383,17.862080970756637,20.612080878828465,778.7137125797481,674.8201440168493,theta_protect,1,0.6895225808004238,0.27422632509446365
2026-04-23 19:51:00+00:00,2026-04-23 19:54:00+00:00,long,call,7,708,707.75,708.02,0.4075800446379958,0.43722387172823574,19.309999465942383,17.793865255886146,20.750678963167957,727.3130144673538,623.6764493950171,theta_protect,3,0.692976945339655,0.2690992774180894
2026-04-23 19:54:00+00:00,2026-04-23 19:55:00+00:00,long,call,6,708,708.02,708.07,0.43722387172823574,0.42590340158824347,19.309999465942383,-9.381663903944798,-6.79228208399536,-258.9170187630722,-357.62243366925685,theta_protect,1,0.6538555759266111,0.30770739470619857
2026-04-24 13:35:00+00:00,2026-04-24 19:55:00+00:00,long,call,1,710,709.56,714.07,3.160572421072345,4.071627306031701,18.709999084472656,87.48938863238354,91.10548849593556,2882.562914505991,2768.150099933461,eod_flat,380,0.5725761866033636,0.3088797325770675
2026-04-27 13:47:00+00:00,2026-04-27 18:55:00+00:00,long,call,1,713,713.05,714.96,3.244187938004245,2.5404063389609064,18.020000457763672,-73.27045704281645,-70.37815990433387,-2169.361370217935,-2258.5145633668453,theta_protect,308,0.5727532183462528,0.2591501435803838
2026-04-28 14:37:00+00:00,2026-04-28 18:55:00+00:00,long,call,1,710,710.19,711.33,3.04531629521108,2.085740202439524,17.829999923706055,-98.5231375259809,-95.9576092771556,-3150.989912872235,-3235.2349633078743,theta_protect,258,0.5795587774001654,0.2855869827684677
2026-04-28 19:40:00+00:00,2026-04-28 19:41:00+00:00,long,call,5,712,711.72,711.74,0.5938150938906119,0.5844168259213234,17.829999923706055,-7.644713784174115,-4.699133984644277,-158.2692670829925,-257.4779207475775,theta_protect,1,0.5821981269029077,0.2852789032251058
