entry_ts,exit_ts,side,side_opt,qty,strike,spot_at_entry,spot_at_exit,entry_premium,exit_premium,vix_at_entry,pnl_dollars,pnl_dollars_gross,pnl_bps_gross,pnl_bps_net,reason,hold_min,p_up,p_dn
2025-12-18 14:36:00+00:00,2025-12-18 20:55:00+00:00,long,call,1,673,673.46,673.29,8.788473667076289,8.13218657347403,16.8700008392334,-74.08903948050107,-65.62870936022591,-746.7589008781655,-843.0251063737749,eod_flat,379,0.6578533737861073,0.2654115487767342
2025-12-23 14:32:00+00:00,2025-12-23 20:55:00+00:00,long,call,1,683,683.01,686.09,7.2931829084313335,8.539569770512344,14.0,116.7223098686292,124.63868620810103,1708.9751864581874,1600.4303105258964,eod_flat,383,0.6722228796478498,0.17427677206318012
2025-12-29 14:36:00+00:00,2025-12-29 20:55:00+00:00,short,put,1,687,687.09,685.9,6.401624160526239,6.603743892057764,14.199999809265137,13.709289126860483,20.211973153152485,315.7319556150103,214.15329583693529,eod_flat,379,0.23267202520728517,0.6704352927824075
2026-01-02 16:01:00+00:00,2026-01-02 20:55:00+00:00,long,call,1,679,679.25,680.46,7.5084327435005775,7.779103041041992,14.510000228881836,19.423261861870174,27.06702975414146,360.48840921657217,258.68596717048933,eod_flat,294,0.6602653108294216,0.2563905699931155
2026-01-08 14:45:00+00:00,2026-01-08 20:55:00+00:00,long,call,1,686,685.95,687.71,7.981057160394812,8.416262782358729,15.449999809265137,35.321902225014895,43.520562196391666,545.2982145317546,442.57172345909584,eod_flat,370,0.6576950885662669,0.22968467061195144
2026-01-09 15:06:00+00:00,2026-01-09 20:55:00+00:00,long,call,1,688,688.05,692.43,7.56245218184938,9.62924593754343,14.489999771118164,198.0835265097086,206.679375569405,2732.9677014746035,2619.3028629672303,eod_flat,349,0.6654300884502252,0.24422020645690531
2026-01-12 14:37:00+00:00,2026-01-12 20:55:00+00:00,long,call,1,690,690.39,693.5,8.110675675929258,9.354673355846103,15.119999885559082,115.6670934757968,124.39976799168448,1533.778108781692,1426.1092182377836,eod_flat,378,0.6592213840090168,0.24513280581579522
2026-01-16 14:32:00+00:00,2026-01-16 20:55:00+00:00,short,put,1,692,691.95,690.01,7.332993685152815,7.864558347115974,15.859999656677246,45.55769018018154,53.15646619631593,724.8944766438618,621.2700042606425,eod_flat,383,0.24976239710073878,0.6617789558212551
2026-01-20 15:31:00+00:00,2026-01-20 20:55:00+00:00,short,put,1,682,682.08,675.35,9.128293729112897,12.259306298353692,20.09000015258789,302.40745691034624,313.1012569240795,3430.0085669406612,3312.8585241059577,eod_flat,324,0.2589218483817872,0.6635513274014638
2026-01-21 14:33:00+00:00,2026-01-21 20:55:00+00:00,long,call,1,678,677.73,683.22,8.486203522399137,11.064039757581838,16.899999618530273,248.00850187827965,257.78362351827013,3037.679014389135,2922.490619317189,eod_flat,382,0.6687756195377587,0.265082467532364
